id_progress,assignmentId,userId_progress,courseId_progress,progress,score,timeInvested,completionStatus,certificateUrl,quizScore,assignmentScore,participationCount,timeSpentOnQuizzes,updatedAt,id_assignment,userId_assignment,courseId_assignment,learningPathId,assignedAt,id,title,duration,difficultyLevel,createdAt,updatedAt_course,progress_percent,total_score
379,379,25,451,21.88704326002082,58.66862016988375,27,IN_PROGRESS,None,20.0,34.0,6,1,2024-02-13 11:11:53,379,25,451,-1,2023-12-12 10:41:23,451,"Investing In Stocks For Big Gains, Fundamental Investing",120,EASY,2024-10-04 09:09:00.000,2025-12-22 09:09:00.000,2188.7043260020823,54.0
380,380,25,165,100.0,60.10925275314367,30,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,73.0,26.0,1,10,2024-06-28 20:57:02,380,25,165,-1,2022-09-29 15:43:15,165,Stock Options Day Trading Mindset for Success,270,EASY,2024-10-04 09:09:00.000,2025-03-11 09:09:00.000,10000.0,99.0
381,381,25,2803,99.32378508411252,96.44237407621304,12,IN_PROGRESS,None,83.0,82.0,4,5,2024-08-08 05:39:57,381,25,2803,-1,2024-04-24 04:06:13,2803,Complete RESPONSIVE Website Design with HTML5 & CSS3,540,EASY,2024-10-04 09:09:00.000,2032-05-31 09:09:00.000,9932.378508411251,165.0
382,382,25,1795,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-12 17:32:51,382,25,1795,-1,2020-11-02 11:24:26,1795,Pic Monkey for Beginners - Graphic Design and Photo Editing,180,EASY,2024-10-04 09:09:00.000,2029-08-27 09:09:00.000,0.0,0.0
383,383,25,2008,84.19508943454713,50.90229365437129,2,IN_PROGRESS,None,11.0,93.0,10,5,2024-06-15 07:31:44,383,25,2008,-1,2021-07-14 01:30:07,2008,Guitar: Learn 10 CCR Guitar Chord Progressions,120,EASY,2024-10-04 09:10:00.000,2030-03-28 09:09:00.000,8419.508943454714,104.0
384,384,25,1071,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-12 09:08:32,384,25,1071,-1,2021-08-26 07:15:45,1071,Accounting Cycle: Learn the concepts in 60 minutes,60,EASY,2024-10-04 09:09:00.000,2027-09-03 09:09:00.000,0.0,0.0
385,385,25,1747,72.04949843215395,74.4833431846009,2,IN_PROGRESS,None,84.0,18.0,4,8,2024-06-12 11:14:46,385,25,1747,-1,2020-01-21 19:41:50,1747,Enhance your chroma key with an animated Slides background,60,MEDIUM,2024-10-04 09:09:00.000,2029-07-10 09:09:00.000,7204.949843215395,102.0
386,386,25,416,17.113352306342343,88.33112430355852,2,IN_PROGRESS,None,71.0,23.0,6,2,2024-04-09 13:26:01,386,25,416,-1,2021-04-02 06:07:05,416,Practical Trading on Financial Futures & Options Markets,240,EASY,2024-10-04 09:09:00.000,2025-11-17 09:09:00.000,1711.3352306342342,94.0
387,387,25,1703,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-14 23:46:09,387,25,1703,-1,2024-06-05 14:18:39,1703,Promotional Design Master Class,120,EASY,2024-10-04 09:09:00.000,2029-05-27 09:09:00.000,0.0,0.0
388,388,25,2525,3.523609359130586,52.01905174332684,21,IN_PROGRESS,None,51.0,65.0,8,4,2024-01-28 14:14:27,388,25,2525,-1,2020-11-28 20:38:39,2525,Build a Single Page Application with jQuery & AJAX,120,MEDIUM,2024-10-04 09:09:00.000,2031-08-27 09:09:00.000,352.3609359130586,116.0
389,389,26,1658,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-30 19:16:55,389,26,1658,-1,2023-12-25 05:37:17,1658,Photoshop Tools 101,180,EASY,2024-10-04 09:09:00.000,2029-04-12 09:09:00.000,0.0,0.0
390,390,26,2537,100.0,64.72475335017653,2,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,64.0,29.0,9,8,2024-03-10 11:11:00,390,26,2537,-1,2020-01-22 08:00:24,2537,"React.js: Building Production Ready Apps, Start to Finish",1050,EASY,2024-10-04 09:09:00.000,2031-09-08 09:09:00.000,10000.0,93.0
391,391,26,1929,100.0,92.6194775873694,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,32.0,39.0,3,6,2024-09-30 13:43:35,391,26,1929,-1,2024-02-23 12:53:10,1929,Classical Guitar Essentials - The Basics Part 2,270,MEDIUM,2024-10-04 09:09:00.000,2030-01-08 09:09:00.000,10000.0,71.0
392,392,26,1864,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-10 04:10:47,392,26,1864,-1,2020-02-25 05:12:01,1864,Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs,120,EASY,2024-10-04 09:10:00.000,2029-11-04 09:09:00.000,0.0,0.0
393,393,26,2986,100.0,72.30113750084332,13,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,27.0,90.0,9,7,2024-02-27 06:18:12,393,26,2986,-1,2022-10-25 23:13:12,2986,Learn PHP Object Oriented Features with Simple Examples,60,EASY,2024-10-04 09:10:00.000,2032-11-30 09:09:00.000,10000.0,117.0
394,394,26,1149,100.0,88.30832984642808,3,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,83.0,38.0,1,3,2024-06-23 05:37:53,394,26,1149,-1,2024-06-25 14:25:49,1149,Accounting 102: Guide to Business Accounting,510,MEDIUM,2024-10-04 09:09:00.000,2027-11-20 09:09:00.000,10000.0,121.0
395,395,26,883,100.0,56.20060448883848,19,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,86.0,41.0,4,2,2024-09-03 10:43:03,395,26,883,-1,2021-12-16 18:03:45,883,Aprende desde cero a operar el mercado de divisas FOREX,240,EASY,2024-10-04 09:09:00.000,2027-02-27 09:09:00.000,10000.0,127.0
396,396,27,1272,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-10-01 01:19:03,396,27,1272,-1,2021-10-07 02:20:09,1272,Curso Online de Adobe Illustrator CC e CS6,780,EASY,2024-10-04 09:09:00.000,2028-03-22 09:09:00.000,0.0,0.0
397,397,27,1219,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-21 14:34:06,397,27,1219,-1,2024-04-17 10:23:00,1219,Ultimate Photoshop Training: From Beginner to Pro,690,EASY,2024-10-04 09:09:00.000,2028-01-29 09:09:00.000,0.0,0.0
398,398,27,866,48.59154575187821,56.44089832028807,22,IN_PROGRESS,None,16.0,32.0,9,2,2024-01-06 14:32:44,398,27,866,-1,2023-01-02 11:02:44,866,Corporation Tax Returns UK,120,EASY,2024-10-04 09:09:00.000,2027-02-10 09:09:00.000,4859.154575187821,48.0
399,399,27,1316,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-14 15:20:33,399,27,1316,-1,2022-12-06 21:01:17,1316,Make Tech circles in Adobe Photoshop and Illustrator,60,EASY,2024-10-04 09:09:00.000,2028-05-05 09:09:00.000,0.0,0.0
400,400,27,3002,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-20 00:25:01,400,27,3002,-1,2023-10-22 22:28:48,3002,The Complete Wordpress Theme Development Guide,120,EASY,2024-10-04 09:09:00.000,2032-12-16 09:09:00.000,0.0,0.0
401,401,27,2899,100.0,58.47055946579944,18,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,47.0,67.0,7,2,2024-06-04 15:39:06,401,27,2899,-1,2023-10-29 10:45:57,2899,Learn WCF And Web APIs From Scratch,630,MEDIUM,2024-10-04 09:09:00.000,2032-09-04 09:09:00.000,10000.0,114.0
402,402,27,3048,84.43228355408952,65.99380710346493,17,IN_PROGRESS,None,5.0,46.0,1,9,2024-05-14 04:48:33,402,27,3048,-1,2022-08-22 00:27:59,3048,Learn How To Build a Web Application Without Coding,32,EASY,2024-10-04 09:09:00.000,2033-01-31 09:09:00.000,8443.228355408952,51.0
403,403,27,1779,49.44005570278096,68.58220315258822,23,IN_PROGRESS,None,69.0,43.0,4,10,2024-04-07 03:38:23,403,27,1779,-1,2022-04-07 14:36:51,1779,Icon Design Masterclass: Learn Icon Design Principles,150,EASY,2024-10-04 09:09:00.000,2029-08-11 09:09:00.000,4944.005570278096,112.0
404,404,27,2743,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-11 02:38:09,404,27,2743,-1,2023-07-31 21:59:49,2743,The Original Complete Web Developer Course.,1080,EASY,2024-10-04 09:09:00.000,2032-04-01 09:09:00.000,0.0,0.0
405,405,27,1970,5.704883036195707,78.57417305870483,26,IN_PROGRESS,None,92.0,2.0,4,10,2024-07-18 16:47:49,405,27,1970,-1,2023-06-26 08:29:09,1970,Playing Piano By Ear: Complete Guide for Aspiring Musicians,270,EASY,2024-10-04 09:09:00.000,2030-02-18 09:09:00.000,570.4883036195706,94.0
406,406,27,2565,100.0,99.96419116056576,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,55.0,61.0,6,1,2024-03-12 19:46:14,406,27,2565,-1,2021-12-03 12:23:08,2565,"Complete E-Commerce Course - Java,Spring,Hibernate and MySQL",1200,EASY,2024-10-04 09:09:00.000,2031-10-06 09:09:00.000,10000.0,116.0
407,407,27,2153,100.0,68.45042626617672,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,99.0,67.0,10,5,2024-02-25 14:13:17,407,27,2153,-1,2020-08-13 14:17:01,2153,Guitar Technique Mastery: The Ultimate Chop Building Workout,90,EASY,2024-10-04 09:09:00.000,2030-08-20 09:09:00.000,10000.0,166.0
408,408,28,482,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-02 08:35:58,408,28,482,-1,2022-05-08 18:30:56,482,Forex Trading Profitably,40,EASY,2024-10-04 09:09:00.000,2026-01-22 09:09:00.000,0.0,0.0
409,409,28,2519,100.0,61.104240895048925,15,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,41.0,35.0,2,1,2024-05-19 07:53:01,409,28,2519,-1,2021-10-04 15:20:16,2519,Advanced Javascript,210,MEDIUM,2024-10-04 09:09:00.000,2031-08-21 09:09:00.000,10000.0,76.0
410,410,28,2453,100.0,69.67571502720112,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,39.0,46.0,1,9,2024-04-20 15:44:19,410,28,2453,-1,2023-11-30 15:44:15,2453,Classical Guitar Finger-Picking: Right Hand Arpeggios,120,EASY,2024-10-04 09:09:00.000,2031-06-16 09:09:00.000,10000.0,85.0
411,411,28,2835,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-16 19:43:38,411,28,2835,-1,2023-10-20 07:06:42,2835,Getting Started with LESS - Beginner Crash Course,90,EASY,2024-10-04 09:09:00.000,2032-07-02 09:09:00.000,0.0,0.0
412,412,28,2791,85.64727693825905,85.75748343664816,26,IN_PROGRESS,None,2.0,80.0,9,4,2024-04-12 04:01:23,412,28,2791,-1,2021-03-01 12:48:52,2791,"ASP.NET Core MVC, Quick and Practical",150,MEDIUM,2024-10-04 09:09:00.000,2032-05-19 09:09:00.000,8564.727693825906,82.0
413,413,28,2686,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-20 13:08:16,413,28,2686,-1,2020-04-26 09:41:31,2686,A 13 Hour SQL Server 2014 /ASP.NET/CSS/C#/jQuery Course,840,MEDIUM,2024-10-04 09:10:00.000,2032-02-04 09:09:00.000,0.0,0.0
414,414,28,2682,100.0,84.8058867700298,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,53.0,87.0,10,7,2024-04-11 08:13:01,414,28,2682,-1,2020-09-04 22:31:11,2682,CSS Web Development Crash Course,150,EASY,2024-10-04 09:09:00.000,2032-01-31 09:09:00.000,10000.0,140.0
415,415,28,1500,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-03 23:28:25,415,28,1500,-1,2021-11-22 15:59:04,1500,Graphic Design: Double Your Sales With Canva,150,EASY,2024-10-04 09:09:00.000,2028-11-05 09:09:00.000,0.0,0.0
416,416,28,1343,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-06 23:41:55,416,28,1343,-1,2021-02-28 05:16:46,1343,Sketch 3: Design a mobile application from scratch,150,EASY,2024-10-04 09:09:00.000,2028-06-01 09:09:00.000,0.0,0.0
417,417,28,1735,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-15 06:53:25,417,28,1735,-1,2020-02-16 07:13:42,1735,Corel Draw X7: Mão na Massa,240,EASY,2024-10-04 09:09:00.000,2029-06-28 09:09:00.000,0.0,0.0
418,418,28,77,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-22 19:35:24,418,28,77,-1,2024-08-15 07:59:53,77,"Elite Trend Trader: Learn To Trade Stocks, Options & Forex",300,EASY,2024-10-04 09:09:00.000,2024-12-13 09:09:00.000,0.0,0.0
419,419,28,2388,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-04 06:50:04,419,28,2388,-1,2022-02-19 23:22:07,2388,Bluegrass Guitar Essentials: Webisodes 11 & 12,120,EASY,2024-10-04 09:09:00.000,2031-04-12 09:09:00.000,0.0,0.0
420,420,28,3651,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-12 11:35:04,420,28,3651,-1,2022-08-03 18:55:29,3651,Building Responsive Websites with Bootstrap 3 Framework,180,MEDIUM,2024-10-04 09:09:00.000,2034-09-26 09:09:00.000,0.0,0.0
421,421,28,2432,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-04 06:32:03,421,28,2432,-1,2022-05-30 15:29:13,2432,Sintetizadores e Síntese Subtrativa,300,EASY,2024-10-04 09:09:00.000,2031-05-26 09:09:00.000,0.0,0.0
422,422,29,2888,100.0,69.20407338630042,8,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,92.0,40.0,3,7,2024-04-26 04:16:21,422,29,2888,-1,2022-03-14 11:25:43,2888,JavaScript manipulation of the DOM Document Object Model,90,EASY,2024-10-04 09:09:00.000,2032-08-24 09:09:00.000,10000.0,132.0
423,423,29,1456,100.0,92.85215105722187,20,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,89.0,49.0,2,4,2024-05-19 18:17:45,423,29,1456,-1,2022-04-08 06:20:44,1456,Flat Design - Create Beautiful Flat Graphics In Photoshop,120,EASY,2024-10-04 09:10:00.000,2028-09-22 09:09:00.000,10000.0,138.0
424,424,29,3629,100.0,59.68014701935068,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,97.0,25.0,7,6,2024-05-28 05:29:59,424,29,3629,-1,2023-11-05 16:45:37,3629,JavaScript High Performance,270,EASY,2024-10-04 09:09:00.000,2034-09-04 09:09:00.000,10000.0,122.0
425,425,29,17,100.0,63.63006218017426,8,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,83.0,90.0,2,3,2024-06-20 09:49:29,425,29,17,-1,2021-10-26 03:52:33,17,Forex Trading Secrets of the Pros With Amazon's AWS,300,EASY,2024-10-04 09:09:00.000,2024-10-14 09:09:00.000,10000.0,173.0
426,426,29,3144,100.0,65.88469461654863,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,88.0,43.0,4,2,2024-01-27 01:11:34,426,29,3144,-1,2023-11-22 19:53:48,3144,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,300,EASY,2024-10-04 09:09:00.000,2033-05-07 09:09:00.000,10000.0,131.0
427,427,29,15,100.0,70.15516906965755,9,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,43.0,96.0,7,10,2024-09-03 05:48:10,427,29,15,-1,2020-02-15 19:31:38,15,Options Trading 3 : Advanced Stock Profit and Success Method,150,HARD,2024-10-04 09:09:00.000,2024-10-12 09:09:00.000,10000.0,139.0
428,428,29,247,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-28 11:09:51,428,29,247,-1,2021-02-21 07:01:02,247,Advanced Accounting for Investment Banking,240,MEDIUM,2024-10-04 09:09:00.000,2025-06-01 09:09:00.000,0.0,0.0
429,429,29,1897,40.01491049440934,76.59714052597364,17,IN_PROGRESS,None,96.0,51.0,5,3,2024-06-06 16:56:59,429,29,1897,-1,2022-04-09 14:19:42,1897,Learn Piano #7- Learn Chromatic Chords & Chromatic Scale Run,120,EASY,2024-10-04 09:09:00.000,2029-12-07 09:09:00.000,4001.491049440934,147.0
430,430,29,2491,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-18 04:58:20,430,29,2491,-1,2022-08-29 08:14:23,2491,Build Your Own Backend REST API using Django REST Framework,330,MEDIUM,2024-10-04 09:09:00.000,2031-07-24 09:09:00.000,0.0,0.0
431,431,29,1708,100.0,62.20296184189507,17,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,59.0,26.0,9,5,2024-01-30 00:51:03,431,29,1708,-1,2020-03-13 06:06:21,1708,"Learn Calligraphy, Handwriting animation wz After Effects",150,EASY,2024-10-04 09:10:00.000,2029-06-01 09:09:00.000,10000.0,85.0
432,432,29,3388,80.84926638272734,63.73549483414199,7,IN_PROGRESS,None,90.0,19.0,2,6,2024-08-20 14:01:36,432,29,3388,-1,2020-11-12 14:04:10,3388,Build Websites And Apps By Outsourcing,120,EASY,2024-10-04 09:10:00.000,2034-01-06 09:09:00.000,8084.926638272734,109.0
433,433,29,2938,100.0,63.89719005471557,3,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,78.0,84.0,3,10,2024-04-16 21:12:00,433,29,2938,-1,2022-07-05 06:23:16,2938,Let's JavaScript!  Code a calculator,120,EASY,2024-10-04 09:10:00.000,2032-10-13 09:09:00.000,10000.0,162.0
434,434,29,3541,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-09 20:04:29,434,29,3541,-1,2024-02-18 22:47:24,3541,Introduction to Voice Design with Amazon's Alexa,41,EASY,2024-10-04 09:09:00.000,2034-06-08 09:09:00.000,0.0,0.0
435,435,29,1599,55.32742309000906,56.958732834260886,8,IN_PROGRESS,None,56.0,29.0,1,2,2024-05-07 13:23:41,435,29,1599,-1,2020-10-14 04:06:52,1599,Designing With Halftones: Create a Dot Pattern Portrait!,60,MEDIUM,2024-10-04 09:09:00.000,2029-02-12 09:09:00.000,5532.742309000906,85.0
436,436,30,1565,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-15 01:54:30,436,30,1565,-1,2024-01-12 16:10:14,1565,Design Efficiency Intensive,33,MEDIUM,2024-10-04 09:09:00.000,2029-01-09 09:09:00.000,0.0,0.0
437,437,30,1497,41.71725186181538,62.40943405171486,22,IN_PROGRESS,None,50.0,69.0,1,1,2024-07-04 16:39:47,437,30,1497,-1,2024-02-18 20:42:42,1497,Make flat design trees in Adobe Illustrator in 30 minutes!,38,EASY,2024-10-04 09:09:00.000,2028-11-02 09:09:00.000,4171.7251861815375,119.0
438,438,30,1262,12.138382180442752,51.499470544383264,28,IN_PROGRESS,None,80.0,18.0,4,2,2024-05-23 00:24:33,438,30,1262,-1,2021-04-11 22:00:36,1262,Logo Designing for Your Business in an Hour,60,EASY,2024-10-04 09:09:00.000,2028-03-12 09:09:00.000,1213.8382180442752,98.0
439,439,30,3081,100.0,50.27766204634789,2,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,93.0,40.0,9,10,2024-03-19 19:56:55,439,30,3081,-1,2020-08-12 13:12:51,3081,Learn jQuery by Example Course,300,EASY,2024-10-04 09:09:00.000,2033-03-05 09:09:00.000,10000.0,133.0
440,440,30,3539,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-02 14:04:06,440,30,3539,-1,2022-05-17 12:48:09,3539,"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS",180,EASY,2024-10-04 09:09:00.000,2034-06-06 09:09:00.000,0.0,0.0
441,441,30,1069,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-13 19:18:15,441,30,1069,-1,2020-02-12 05:29:07,1069,Finanzielle Unabhängigkeit-3 Millionär werden mit Immobilien,60,HARD,2024-10-04 09:09:00.000,2027-09-01 09:09:00.000,0.0,0.0
442,442,30,247,100.0,82.33273222669958,19,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,47.0,44.0,9,6,2024-08-16 00:11:29,442,30,247,-1,2023-10-28 00:28:21,247,Advanced Accounting for Investment Banking,240,MEDIUM,2024-10-04 09:09:00.000,2025-06-01 09:09:00.000,10000.0,91.0
443,443,30,3220,24.57697707637284,84.27746375749466,14,IN_PROGRESS,None,16.0,19.0,6,4,2024-05-19 06:09:22,443,30,3220,-1,2020-05-01 14:06:58,3220,Learn OAuth 2.0 - Get started as an API Security Expert,210,EASY,2024-10-04 09:10:00.000,2033-07-22 09:09:00.000,2457.697707637284,35.0
444,444,30,2449,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-09 23:35:15,444,30,2449,-1,2024-07-16 00:47:27,2449,Instant Harmonica - play Summertime + Drunken Sailor now!,90,EASY,2024-10-04 09:09:00.000,2031-06-12 09:09:00.000,0.0,0.0
445,445,30,2209,65.8708474061779,53.95296493480195,24,IN_PROGRESS,None,1.0,39.0,10,7,2024-07-03 12:45:06,445,30,2209,-1,2022-08-14 06:52:01,2209,Aprende a tocar ritmo pop en el piano y teclado,43,EASY,2024-10-04 09:09:00.000,2030-10-15 09:09:00.000,6587.08474061779,40.0
446,446,30,1426,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-17 18:23:28,446,30,1426,-1,2022-09-15 22:57:08,1426,Design bestselling T-shirts from Beginner to Expert.,40,EASY,2024-10-04 09:10:00.000,2028-08-23 09:09:00.000,0.0,0.0
447,447,30,1491,25.71898912453257,59.01738205186567,10,IN_PROGRESS,None,64.0,95.0,10,10,2024-07-19 19:56:35,447,30,1491,-1,2021-04-28 03:48:12,1491,Formation Photoshop,60,EASY,2024-10-04 09:09:00.000,2028-10-27 09:09:00.000,2571.898912453257,159.0
448,448,30,918,74.78187706122064,79.75706025844896,19,IN_PROGRESS,None,30.0,22.0,10,2,2024-10-02 18:21:28,448,30,918,-1,2021-07-22 14:07:40,918,Cómo Crear Políticas Contables bajo NIIF para PYMES,60,EASY,2024-10-04 09:09:00.000,2027-04-03 09:09:00.000,7478.187706122064,52.0
449,449,30,3209,100.0,97.93817195420672,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,72.0,59.0,5,10,2024-07-17 03:44:12,449,30,3209,-1,2020-01-25 07:40:07,3209,Build a Real-world App with ASP.NET Core and Angular 2 (4+),630,MEDIUM,2024-10-04 09:09:00.000,2033-07-11 09:09:00.000,10000.0,131.0
450,450,30,748,34.26302202422763,89.8265907717282,8,IN_PROGRESS,None,73.0,31.0,6,3,2024-08-04 21:51:00,450,30,748,-1,2020-05-23 00:45:14,748,How to Copy the Best Traders on Etoro,210,EASY,2024-10-04 09:10:00.000,2026-10-15 09:09:00.000,3426.302202422763,104.0
451,451,30,2007,3.2244857984831565,83.18088722701552,13,IN_PROGRESS,None,63.0,69.0,5,7,2024-04-27 03:37:08,451,30,2007,-1,2021-05-05 13:22:53,2007,Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion,90,EASY,2024-10-04 09:09:00.000,2030-03-27 09:09:00.000,322.44857984831566,132.0
452,452,30,764,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-06 02:09:10,452,30,764,-1,2023-12-29 06:51:07,764,Learn to trade Candlestick Patterns,90,MEDIUM,2024-10-04 09:09:00.000,2026-10-31 09:09:00.000,0.0,0.0
453,453,30,1757,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-06 11:20:22,453,30,1757,-1,2021-03-05 14:55:10,1757,Easy Steps To Become A Photoshop Expert,480,EASY,2024-10-04 09:09:00.000,2029-07-20 09:09:00.000,0.0,0.0
454,454,30,2953,6.388180189420933,57.94260716689029,26,IN_PROGRESS,None,78.0,42.0,10,2,2024-08-15 05:28:55,454,30,2953,-1,2023-01-07 17:00:06,2953,Bootstrap Essential Training - Create Your Very Own Website,540,EASY,2024-10-04 09:09:00.000,2032-10-28 09:09:00.000,638.8180189420933,120.0
455,455,30,2475,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-18 09:32:25,455,30,2475,-1,2022-11-20 05:50:42,2475,Aprende a tocar el bajo eléctrico ,210,EASY,2024-10-04 09:09:00.000,2031-07-08 09:09:00.000,0.0,0.0
456,456,30,1965,59.5475172875746,87.71110680042634,7,IN_PROGRESS,None,59.0,88.0,6,1,2024-05-06 08:31:07,456,30,1965,-1,2023-01-20 02:36:17,1965,Instant Harmonica - play Leonard Cohen's Hallelujah now!,90,EASY,2024-10-04 09:09:00.000,2030-02-13 09:09:00.000,5954.75172875746,147.0
457,457,31,1765,80.02015653296365,72.72347134687469,21,IN_PROGRESS,None,50.0,12.0,2,5,2024-05-31 12:08:50,457,31,1765,-1,2024-02-20 11:51:24,1765,Adobe Suite : Unleash your creativity & benefit from it !,570,EASY,2024-10-04 09:09:00.000,2029-07-28 09:09:00.000,8002.015653296366,62.0
458,458,31,3604,24.95598128682649,59.59314854963338,10,IN_PROGRESS,None,69.0,39.0,1,5,2024-09-26 17:28:46,458,31,3604,-1,2022-12-25 02:37:29,3604,Rails Ecommerce App with HTML Template from Themeforest,120,MEDIUM,2024-10-04 09:10:00.000,2034-08-10 09:09:00.000,2495.598128682649,108.0
459,459,31,351,17.158528496603054,71.76877442792325,12,IN_PROGRESS,None,78.0,8.0,7,6,2024-07-02 08:50:40,459,31,351,-1,2020-05-20 12:00:50,351,Learn Options on Futures for Hedging Options and Stocks,42,HARD,2024-10-04 09:09:00.000,2025-09-13 09:09:00.000,1715.8528496603053,86.0
460,460,31,9,14.354638398988383,61.85815304992582,28,IN_PROGRESS,None,52.0,40.0,5,1,2024-09-04 21:24:06,460,31,9,-1,2024-06-18 06:28:09,9,Financial Modeling for Business Analysts and Consultants,150,MEDIUM,2024-10-04 09:09:00.000,2024-10-06 09:09:00.000,1435.4638398988384,92.0
